Expected delay, Actual delay
1048, 1326.890756
1048, 1324.369748
1048, 1324.369748
1048, 1345.378151
1048, 1331.932773
1048, 1329.411765
1048, 1315.966387
1048, 1330.252101
1048, 1325.210084
1049, 1334.453782
1049, 1331.932773
1049, 1321.008403
1049, 1326.050420
1049, 1327.731092
1049, 1285.714286
1049, 1331.932773
1049, 1327.731092
1049, 1330.252101
1049, 1337.815126
1050, 1328.571429
1050, 1330.252101
1050, 1351.260504
1050, 1323.529412
1050, 1327.731092
1050, 1330.252101
1050, 1323.529412
1050, 1336.134454
1050, 1331.092437
1050, 1330.252101
1051, 1338.655462
1051, 1332.773109
1051, 1331.932773
1051, 1334.453782
1051, 1343.697479
1051, 1327.731092
1051, 1332.773109
1051, 1328.571429
1051, 1193.277311
1051, 1221.008403
1052, 1328.571429
1052, 1333.613445
1052, 1323.529412
1052, 1330.252101
1052, 1351.260504
1052, 1332.773109
1052, 1329.411765
1052, 1339.495798
1052, 1331.092437
1052, 1331.932773
1053, 1332.773109
1053, 1330.252101
1053, 1337.815126
1053, 1333.613445
1053, 1329.411765
1053, 1336.974790
1053, 1345.378151
1053, 1336.974790
1053, 1335.294118
1053, 1331.092437
1054, 1335.294118
1054, 1335.294118
1054, 1332.773109
1054, 1336.134454
1054, 1331.092437
1054, 1331.932773
1054, 1331.092437
1054, 1331.932773
1054, 1344.537815
1054, 1336.134454
1055, 1335.294118
1055, 1384.033613
1055, 1333.613445
1055, 1333.613445
1055, 1351.260504
1055, 1332.773109
1055, 1326.890756
1055, 1340.336134
1055, 1331.092437
1055, 1332.773109
1056, 1339.495798
1056, 1334.453782
1056, 1331.092437
1056, 1335.294118
1056, 1201.680672
1056, 1342.857143
1056, 1336.134454
1056, 1338.655462
1056, 1333.613445
1056, 1334.453782
1057, 1333.613445
1057, 1352.941176
1057, 1339.495798
1057, 1336.134454
1057, 1335.294118
1057, 1335.294118
1057, 1337.815126
1057, 1348.739496
1057, 1336.974790
1057, 1341.176471
1058, 1335.294118
1058, 1335.294118
1058, 1340.336134
1058, 1334.453782
1058, 1357.983193
1058, 1334.453782
1058, 1336.134454
1058, 1199.159664
1058, 1343.697479
1058, 1336.974790
1059, 1339.495798
1059, 1337.815126
1059, 1335.294118
1059, 1344.537815
1059, 1336.974790
1059, 1353.781513
1059, 1350.420168
1059, 1336.974790
1059, 1336.974790
1059, 1339.495798
1060, 1342.016807
1060, 1345.378151
1060, 1337.815126
1060, 1341.176471
1060, 1352.941176
1060, 1336.134454
1060, 1342.016807
1060, 1339.495798
1060, 1344.537815
1060, 1342.016807
1061, 1335.294118
1061, 1340.336134
1061, 1343.697479
1061, 1337.815126
1061, 1353.781513
1061, 1350.420168
1061, 1340.336134
1061, 1336.974790
1061, 1339.495798
1061, 1339.495798
1062, 1343.697479
1062, 1367.226891
1062, 1337.815126
1062, 1344.537815
1062, 1343.697479
1062, 1339.495798
1062, 1339.495798
1062, 1357.142857
1062, 1347.899160
1062, 1341.176471
1063, 1342.016807
1063, 1344.537815
1063, 1336.134454
1063, 1354.621849
1063, 1348.739496
1063, 1344.537815
1063, 1343.697479
1063, 1336.974790
1063, 1340.336134
1063, 1351.260504
1064, 1340.336134
1064, 1357.983193
1064, 1347.899160
1064, 1343.697479
1064, 1205.042017
1064, 1353.781513
1064, 1344.537815
1064, 1178.991597
1064, 1190.756303
1064, 1173.949580
1065, 1193.277311
1065, 1210.924370
1065, 1247.058824
1065, 1357.983193
1065, 1357.142857
1065, 1346.218487
1065, 1215.966387
1065, 1248.739496
1065, 1260.504202
1065, 1210.084034
1066, 1341.176471
1066, 1345.378151
1066, 1343.697479
1066, 1359.663866
1066, 1222.689076
1066, 1229.411765
1066, 1260.504202
1066, 1351.260504
1066, 1337.815126
1066, 1347.899160
1067, 1344.537815
1067, 1342.857143
1067, 1339.495798
1067, 1353.781513
1067, 1357.142857
1067, 1345.378151
1067, 1344.537815
1067, 1344.537815
1067, 1352.100840
1067, 1337.815126
1068, 1359.663866
1068, 1352.100840
1068, 1347.058824
1068, 1348.739496
1068, 1345.378151
1068, 1344.537815
1068, 1352.100840
1068, 1361.344538
1068, 1348.739496
1068, 1356.302521
1069, 1355.462185
1069, 1343.697479
1069, 1347.058824
1069, 1360.504202
1069, 1350.420168
1069, 1351.260504
1069, 1349.579832
1069, 1347.899160
1069, 1343.697479
1069, 1342.857143
1070, 1354.621849
1070, 1357.983193
1070, 1347.058824
1070, 1356.302521
1070, 1346.218487
1070, 1343.697479
1070, 1359.663866
1070, 1347.899160
1070, 1367.226891
1070, 1347.058824
1071, 1351.260504
1071, 1353.781513
1071, 1344.537815
1071, 1336.974790
1071, 1371.428571
1071, 1347.899160
1071, 1348.739496
1071, 1349.579832
1071, 1348.739496
1071, 1357.983193
1072, 1348.739496
1072, 1352.941176
1072, 1371.428571
1072, 1348.739496
1072, 1352.941176
1072, 1351.260504
1072, 1350.420168
1072, 1357.142857
1072, 1352.100840
1072, 1347.058824
1073, 1355.462185
1073, 1352.941176
1073, 1351.260504
1073, 1350.420168
1073, 1352.100840
1073, 1354.621849
1073, 1351.260504
1073, 1352.941176
1073, 1354.621849
1073, 1354.621849
1074, 1351.260504
1074, 1359.663866
1074, 1356.302521
1074, 1368.907563
1074, 1358.823529
1074, 1355.462185
1074, 1357.142857
1074, 1200.000000
1074, 1372.268908
1074, 1361.344538
1075, 1357.983193
1075, 1363.865546
1075, 1357.983193
1075, 1353.781513
1075, 1352.100840
1075, 1355.462185
1075, 1354.621849
1075, 1381.512605
1075, 1355.462185
1075, 1353.781513
1076, 1266.386555
1076, 1353.781513
1076, 1353.781513
1076, 1359.663866
1076, 1354.621849
1076, 1353.781513
1076, 1348.739496
1076, 1356.302521
1076, 1360.504202
1076, 1357.142857
1077, 1354.621849
1077, 1358.823529
1077, 1357.142857
1077, 1350.420168
1077, 1349.579832
1077, 1352.100840
1077, 1360.504202
1077, 1360.504202
1077, 1374.789916
1077, 1362.184874
1078, 1357.983193
1078, 1219.327731
1078, 1362.184874
1078, 1372.268908
1078, 1357.142857
1078, 1357.142857
1078, 1352.941176
1078, 1368.907563
1078, 1351.260504
1078, 1357.983193
1079, 1363.025210
1079, 1371.428571
1079, 1357.983193
1079, 1352.941176
1079, 1356.302521
1079, 1361.344538
1079, 1358.823529
1079, 1350.420168
1079, 1384.873950
1079, 1357.983193
1080, 1354.621849
1080, 1368.067227
1080, 1357.983193
1080, 1362.184874
1080, 1359.663866
1080, 1376.470588
1080, 1358.823529
1080, 1360.504202
1080, 1363.025210
1080, 1357.142857
1081, 1356.302521
1081, 1360.504202
1081, 1359.663866
1081, 1362.184874
1081, 1378.151261
1081, 1353.781513
1081, 1363.025210
1081, 1363.865546
1081, 1358.823529
1081, 1359.663866
1082, 1362.184874
1082, 1378.991597
1082, 1367.226891
1082, 1361.344538
1082, 1359.663866
1082, 1370.588235
1082, 1211.764706
1082, 1377.310924
1082, 1366.386555
1082, 1360.504202
1083, 1366.386555
1083, 1361.344538
1083, 1363.025210
1083, 1366.386555
1083, 1363.865546
1083, 1363.865546
1083, 1383.193277
1083, 1359.663866
1083, 1409.243697
1083, 1359.663866
1084, 1357.142857
1084, 1367.226891
1084, 1368.067227
1084, 1374.789916
1084, 1368.907563
1084, 1361.344538
1084, 1361.344538
1084, 1366.386555
1084, 1363.025210
1084, 1365.546218
1085, 1362.184874
1085, 1381.512605
1085, 1370.588235
1085, 1358.823529
1085, 1365.546218
1085, 1366.386555
1085, 1363.865546
1085, 1368.067227
1085, 1366.386555
1085, 1363.025210
1086, 1360.504202
1086, 1359.663866
1086, 1367.226891
1086, 1369.747899
1086, 1363.865546
1086, 1365.546218
1086, 1363.025210
1086, 1370.588235
1086, 1368.067227
1086, 1365.546218
1087, 1364.705882
1087, 1228.571429
1087, 1366.386555
1087, 1361.344538
1087, 1380.672269
1087, 1368.067227
1087, 1369.747899
1087, 1364.705882
1087, 1368.067227
1087, 1368.907563
1088, 1365.546218
1088, 1366.386555
1088, 1365.546218
1088, 1368.067227
1088, 1375.630252
1088, 1368.907563
1088, 1363.025210
1088, 1370.588235
1088, 1360.504202
1088, 1365.546218
1089, 1365.546218
1089, 1385.714286
1089, 1373.109244
1089, 1371.428571
1089, 1370.588235
1089, 1371.428571
1089, 1365.546218
1089, 1363.025210
1089, 1374.789916
1089, 1382.352941
1090, 1374.789916
1090, 1368.067227
1090, 1373.949580
1090, 1373.109244
1090, 1369.747899
1090, 1369.747899
1090, 1375.630252
1090, 1385.714286
1090, 1372.268908
1090, 1366.386555
1091, 1374.789916
1091, 1373.949580
1091, 1370.588235
1091, 1369.747899
1091, 1379.831933
1091, 1371.428571
1091, 1376.470588
1091, 1364.705882
1091, 1373.949580
1091, 1375.630252
1092, 1369.747899
1092, 1375.630252
1092, 1380.672269
1092, 1369.747899
1092, 1384.033613
1092, 1385.714286
1092, 1364.705882
1092, 1363.865546
1092, 1373.109244
1092, 1377.310924
1093, 1379.831933
1093, 1371.428571
1093, 1378.991597
1093, 1389.915966
1093, 1368.907563
1093, 1377.310924
1093, 1373.949580
1093, 1371.428571
1093, 1223.529412
1093, 1392.436975
1094, 1368.067227
1094, 1372.268908
1094, 1371.428571
1094, 1381.512605
1094, 1366.386555
1094, 1373.949580
1094, 1378.991597
1094, 1373.949580
1094, 1369.747899
1094, 1381.512605
1095, 1372.268908
1095, 1374.789916
1095, 1373.109244
1095, 1373.949580
1095, 1382.352941
1095, 1372.268908
1095, 1373.949580
1095, 1392.436975
1095, 1372.268908
1095, 1374.789916
1096, 1373.109244
1096, 1373.949580
1096, 1378.991597
1096, 1375.630252
1096, 1368.067227
1096, 1381.512605
1096, 1370.588235
1096, 1375.630252
1096, 1373.109244
1096, 1375.630252
1097, 1378.991597
1097, 1374.789916
1097, 1373.949580
1097, 1397.478992
1097, 1374.789916
1097, 1373.949580
1097, 1370.588235
1097, 1380.672269
1097, 1382.352941
1097, 1374.789916
1098, 1374.789916
1098, 1386.554622
1098, 1375.630252
1098, 1378.151261
1098, 1377.310924
1098, 1376.470588
1098, 1375.630252
1098, 1373.949580
1098, 1371.428571
1098, 1379.831933
1099, 1377.310924
1099, 1380.672269
1099, 1393.277311
1099, 1377.310924
1099, 1373.109244
1099, 1379.831933
1099, 1378.991597
1099, 1381.512605
1099, 1373.109244
1099, 1378.991597
1100, 1394.117647
1100, 1379.831933
1100, 1382.352941
1100, 1378.151261
1100, 1378.991597
1100, 1241.176471
1100, 1376.470588
1100, 1391.596639
1100, 1394.117647
1100, 1374.789916
1101, 1386.554622
1101, 1378.151261
1101, 1382.352941
1101, 1384.873950
1101, 1374.789916
1101, 1422.689076
1101, 1342.016807
1101, 1394.117647
1101, 1383.193277
1101, 1381.512605
1102, 1382.352941
1102, 1387.394958
1102, 1379.831933
1102, 1380.672269
1102, 1373.109244
1102, 1379.831933
1102, 1378.991597
1102, 1404.201681
1102, 1380.672269
1102, 1386.554622
1103, 1378.151261
1103, 1386.554622
1103, 1384.873950
1103, 1375.630252
1103, 1380.672269
1103, 1378.991597
1103, 1389.915966
1103, 1401.680672
1103, 1380.672269
1103, 1384.033613
1104, 1384.033613
1104, 1383.193277
1104, 1389.915966
1104, 1384.033613
1104, 1379.831933
1104, 1387.394958
1104, 1394.957983
1104, 1231.092437
1104, 1382.352941
1104, 1384.033613
1105, 1390.756303
1105, 1381.512605
1105, 1380.672269
1105, 1387.394958
1105, 1398.319328
1105, 1384.033613
1105, 1381.512605
1105, 1382.352941
1105, 1386.554622
1105, 1383.193277
1106, 1377.310924
1106, 1383.193277
1106, 1382.352941
1106, 1406.722689
1106, 1383.193277
1106, 1388.235294
1106, 1389.075630
1106, 1384.033613
1106, 1384.873950
1106, 1384.873950
1107, 1384.873950
1107, 1381.512605
1107, 1387.394958
1107, 1403.361345
1107, 1389.075630
1107, 1384.033613
1107, 1384.873950
1107, 1384.873950
1107, 1387.394958
1107, 1386.554622
1108, 1386.554622
1108, 1389.075630
1108, 1393.277311
1108, 1399.159664
1108, 1386.554622
1108, 1393.277311
1108, 1378.991597
1108, 1388.235294
1108, 1385.714286
1108, 1388.235294
1109, 1394.117647
1109, 1384.873950
1109, 1384.873950
1109, 1392.436975
1109, 1379.831933
1109, 1368.907563
1109, 1385.714286
1109, 1385.714286
1109, 1397.478992
1109, 1385.714286
1110, 1381.512605
1110, 1387.394958
1110, 1387.394958
1110, 1394.117647
1110, 1391.596639
1110, 1387.394958
1110, 1394.117647
1110, 1388.235294
1110, 1431.932773
1110, 1386.554622
1111, 1388.235294
1111, 1391.596639
1111, 1389.075630
1111, 1389.915966
1111, 1400.840336
1111, 1410.924370
1111, 1389.915966
1111, 1391.596639
1111, 1393.277311
1111, 1394.117647
1112, 1389.915966
1112, 1391.596639
1112, 1398.319328
1112, 1388.235294
1112, 1400.000000
1112, 1389.075630
1112, 1386.554622
1112, 1221.008403
1112, 1255.462185
1112, 1383.193277
1113, 1400.000000
1113, 1384.033613
1113, 1410.924370
1113, 1399.159664
1113, 1401.680672
1113, 1395.798319
1113, 1384.873950
1113, 1394.957983
1113, 1278.151261
1113, 1389.915966
1114, 1444.537815
1114, 1392.436975
1114, 1405.042017
1114, 1408.403361
1114, 1387.394958
1114, 1389.075630
1114, 1394.957983
1114, 1388.235294
1114, 1395.798319
1114, 1271.428571
1115, 1393.277311
1115, 1412.605042
1115, 1408.403361
1115, 1396.638655
1115, 1395.798319
1115, 1385.714286
1115, 1393.277311
1115, 1393.277311
1115, 1394.957983
1115, 1395.798319
1116, 1313.445378
1116, 1402.521008
1116, 1405.042017
1116, 1395.798319
1116, 1389.915966
1116, 1395.798319
1116, 1391.596639
1116, 1260.504202
1116, 1388.235294
1116, 1391.596639
1117, 1400.840336
1117, 1407.563025
1117, 1394.957983
1117, 1396.638655
1117, 1394.117647
1117, 1399.159664
1117, 1393.277311
1117, 1393.277311
1117, 1398.319328
1117, 1394.117647
1118, 1401.680672
1118, 1395.798319
1118, 1410.084034
1118, 1399.159664
1118, 1394.117647
1118, 1405.042017
1118, 1369.747899
1118, 1281.512605
1118, 1233.613445
1118, 1361.344538
1119, 1257.983193
1119, 1295.798319
1119, 1294.957983
1119, 1296.638655
1119, 1296.638655
1119, 1300.840336
1119, 1398.319328
1119, 1270.588235
1119, 1263.025210
1119, 1411.764706
1120, 1411.764706
1120, 1400.000000
1120, 1405.882353
1120, 1281.512605
1120, 1264.705882
1120, 1394.957983
1120, 1415.966387
1120, 1407.563025
1120, 1420.168067
1120, 1400.840336
1121, 1405.882353
1121, 1392.436975
1121, 1407.563025
1121, 1407.563025
1121, 1399.159664
1121, 1400.840336
1121, 1281.512605
1121, 1410.084034
1121, 1415.966387
1121, 1397.478992
1122, 1399.159664
1122, 1405.042017
1122, 1400.840336
1122, 1394.957983
1122, 1399.159664
1122, 1399.159664
1122, 1404.201681
1122, 1310.924370
1122, 1413.445378
1122, 1420.168067
1123, 1400.000000
1123, 1404.201681
1123, 1410.924370
1123, 1400.000000
1123, 1405.882353
1123, 1405.042017
1123, 1400.000000
1123, 1400.000000
1123, 1282.352941
1123, 1402.521008
1124, 1414.285714
1124, 1400.840336
1124, 1409.243697
1124, 1401.680672
1124, 1442.857143
1124, 1409.243697
1124, 1404.201681
1124, 1407.563025
1124, 1405.042017
1124, 1289.915966
1125, 1410.924370
1125, 1311.764706
1125, 1404.201681
1125, 1403.361345
1125, 1405.882353
1125, 1443.697479
1125, 1406.722689
1125, 1401.680672
1125, 1404.201681
1125, 1400.000000
1126, 1326.890756
1126, 1417.647059
1126, 1417.647059
1126, 1410.084034
1126, 1406.722689
1126, 1409.243697
1126, 1408.403361
1126, 1403.361345
1126, 1409.243697
1126, 1409.243697
1127, 1405.042017
1127, 1295.798319
1127, 1418.487395
1127, 1419.327731
1127, 1421.848739
1127, 1417.647059
1127, 1352.100840
1127, 1400.000000
1127, 1416.806723
1127, 1410.084034
1128, 1400.000000
1128, 1409.243697
1128, 1288.235294
1128, 1403.361345
1128, 1424.369748
1128, 1419.327731
1128, 1405.882353
1128, 1410.084034
1128, 1405.882353
1128, 1409.243697
1129, 1406.722689
1129, 1411.764706
1129, 1410.084034
1129, 1327.731092
1129, 1405.042017
1129, 1410.924370
1129, 1416.806723
1129, 1421.008403
1129, 1421.848739
1129, 1405.042017
1130, 1415.966387
1130, 1401.680672
1130, 1409.243697
1130, 1408.403361
1130, 1331.092437
1130, 1418.487395
1130, 1409.243697
1130, 1407.563025
1130, 1411.764706
1130, 1417.647059
1131, 1425.210084
1131, 1419.327731
1131, 1404.201681
1131, 1415.126050
1131, 1408.403361
1131, 1397.478992
1131, 1412.605042
1131, 1407.563025
1131, 1412.605042
1131, 1411.764706
1132, 1410.924370
1132, 1421.008403
1132, 1410.924370
1132, 1411.764706
1132, 1410.924370
1132, 1416.806723
1132, 1410.084034
1132, 1408.403361
1132, 1315.966387
1132, 1414.285714
1133, 1409.243697
1133, 1407.563025
1133, 1415.126050
1133, 1417.647059
1133, 1418.487395
1133, 1410.924370
1133, 1420.168067
1133, 1422.689076
1133, 1420.168067
1133, 1429.411765
1134, 1426.890756
1134, 1410.924370
1134, 1415.966387
1134, 1405.042017
1134, 1415.126050
1134, 1418.487395
1134, 1406.722689
1134, 1415.966387
1134, 1412.605042
1134, 1416.806723
1135, 1419.327731
1135, 1417.647059
1135, 1422.689076
1135, 1415.126050
1135, 1421.848739
1135, 1433.613445
1135, 1429.411765
1135, 1433.613445
1135, 1412.605042
1135, 1414.285714
1136, 1421.848739
1136, 1415.966387
1136, 1421.008403
1136, 1416.806723
1136, 1418.487395
1136, 1421.848739
1136, 1409.243697
1136, 1417.647059
1136, 1417.647059
1136, 1418.487395
1137, 1428.571429
1137, 1418.487395
1137, 1415.966387
1137, 1419.327731
1137, 1414.285714
1137, 1415.126050
1137, 1412.605042
1137, 1409.243697
1137, 1417.647059
1137, 1415.966387
1138, 1335.294118
1138, 1416.806723
1138, 1417.647059
1138, 1425.210084
1138, 1431.932773
1138, 1431.932773
1138, 1436.134454
1138, 1414.285714
1138, 1415.126050
1138, 1414.285714
1139, 1420.168067
1139, 1417.647059
1139, 1415.966387
1139, 1417.647059
1139, 1421.848739
1139, 1416.806723
1139, 1417.647059
1139, 1411.764706
1139, 1415.126050
1139, 1421.848739
1140, 1418.487395
1140, 1417.647059
1140, 1432.773109
1140, 1435.294118
1140, 1423.529412
1140, 1418.487395
1140, 1418.487395
1140, 1425.210084
1140, 1421.008403
1140, 1420.168067
1141, 1421.008403
1141, 1417.647059
1141, 1425.210084
1141, 1420.168067
1141, 1422.689076
1141, 1418.487395
1141, 1417.647059
1141, 1423.529412
1141, 1417.647059
1141, 1414.285714
1142, 1424.369748
1142, 1438.655462
1142, 1438.655462
1142, 1420.168067
1142, 1418.487395
1142, 1423.529412
1142, 1421.008403
1142, 1426.050420
1142, 1420.168067
1142, 1417.647059
1143, 1426.050420
1143, 1415.126050
1143, 1420.168067
1143, 1424.369748
1143, 1380.672269
1143, 1426.890756
1143, 1431.932773
1143, 1436.974790
1143, 1428.571429
1143, 1421.848739
1144, 1423.529412
1144, 1422.689076
1144, 1416.806723
1144, 1431.932773
1144, 1419.327731
1144, 1347.899160
1144, 1422.689076
1144, 1418.487395
1144, 1426.050420
1144, 1415.126050
1145, 1425.210084
1145, 1436.134454
1145, 1423.529412
1145, 1423.529412
1145, 1423.529412
1145, 1442.016807
1145, 1422.689076
1145, 1423.529412
1145, 1434.453782
1145, 1419.327731
1146, 1421.848739
1146, 1431.092437
1146, 1423.529412
1146, 1423.529412
1146, 1428.571429
1146, 1426.050420
1146, 1430.252101
1146, 1425.210084
1146, 1421.848739
1146, 1329.411765
1147, 1430.252101
1147, 1426.890756
1147, 1431.932773
1147, 1426.050420
1147, 1428.571429
1147, 1429.411765
1147, 1424.369748
1147, 1429.411765
1147, 1420.168067
1147, 1420.168067
1148, 1427.731092
1148, 1426.890756
1148, 1429.411765
1148, 1420.168067
1148, 1426.050420
1148, 1426.890756
1148, 1426.890756
1148, 1431.092437
1148, 1426.890756
1148, 1440.336134
1149, 1451.260504
1149, 1426.050420
1149, 1431.932773
1149, 1426.890756
1149, 1426.050420
1149, 1426.890756
1149, 1428.571429
1149, 1432.773109
1149, 1429.411765
1149, 1459.663866
1150, 1432.773109
1150, 1431.932773
1150, 1426.890756
1150, 1427.731092
1150, 1429.411765
1150, 1435.294118
1150, 1428.571429
1150, 1430.252101
1150, 1438.655462
1150, 1427.731092
1151, 1429.411765
1151, 1433.613445
1151, 1429.411765
1151, 1444.537815
1151, 1442.016807
1151, 1449.579832
1151, 1440.336134
1151, 1447.058824
1151, 1449.579832
1151, 1434.453782
1152, 1427.731092
1152, 1430.252101
1152, 1428.571429
1152, 1429.411765
1152, 1432.773109
1152, 1427.731092
1152, 1444.537815
1152, 1429.411765
1152, 1432.773109
1152, 1434.453782
1153, 1430.252101
1153, 1337.815126
1153, 1434.453782
1153, 1446.218487
1153, 1437.815126
1153, 1442.016807
1153, 1449.579832
1153, 1445.378151
1153, 1448.739496
1153, 1452.941176
1154, 1452.941176
1154, 1442.016807
1154, 1434.453782
1154, 1433.613445
1154, 1450.420168
1154, 1447.899160
1154, 1444.537815
1154, 1431.092437
1154, 1426.890756
1154, 1437.815126
1155, 1433.613445
1155, 1433.613445
1155, 1431.092437
1155, 1434.453782
1155, 1438.655462
1155, 1431.932773
1155, 1436.974790
1155, 1425.210084
1155, 1436.134454
1155, 1437.815126
1156, 1433.613445
1156, 1438.655462
1156, 1437.815126
1156, 1433.613445
1156, 1440.336134
1156, 1452.100840
1156, 1451.260504
1156, 1454.621849
1156, 1448.739496
1156, 1450.420168
1157, 1446.218487
1157, 1450.420168
1157, 1456.302521
1157, 1450.420168
1157, 1437.815126
1157, 1442.016807
1157, 1441.176471
1157, 1447.899160
1157, 1436.134454
1157, 1435.294118
1158, 1485.714286
1158, 1439.495798
1158, 1445.378151
1158, 1436.134454
1158, 1437.815126
1158, 1437.815126
1158, 1441.176471
1158, 1441.176471
1158, 1438.655462
1158, 1435.294118
1159, 1446.218487
1159, 1431.092437
1159, 1440.336134
1159, 1437.815126
1159, 1435.294118
1159, 1443.697479
1159, 1450.420168
1159, 1451.260504
1159, 1436.134454
1159, 1456.302521
1160, 1450.420168
1160, 1451.260504
1160, 1454.621849
1160, 1459.663866
1160, 1451.260504
1160, 1457.142857
1160, 1438.655462
1160, 1434.453782
1160, 1443.697479
1160, 1436.974790
1161, 1442.016807
1161, 1437.815126
1161, 1435.294118
1161, 1442.857143
1161, 1437.815126
1161, 1442.857143
1161, 1441.176471
1161, 1436.974790
1161, 1445.378151
1161, 1439.495798
1162, 1444.537815
1162, 1436.974790
1162, 1445.378151
1162, 1443.697479
1162, 1440.336134
1162, 1441.176471
1162, 1438.655462
1162, 1409.243697
1162, 1446.218487
1162, 1442.016807
1163, 1457.142857
1163, 1462.184874
1163, 1447.899160
1163, 1452.941176
1163, 1457.142857
1163, 1461.344538
1163, 1457.142857
1163, 1453.781513
1163, 1445.378151
1163, 1440.336134
1164, 1443.697479
1164, 1447.899160
1164, 1442.857143
1164, 1442.857143
1164, 1447.058824
1164, 1440.336134
1164, 1449.579832
1164, 1441.176471
1164, 1443.697479
1164, 1441.176471
1165, 1442.016807
1165, 1449.579832
1165, 1440.336134
1165, 1447.899160
1165, 1447.058824
1165, 1444.537815
1165, 1451.260504
1165, 1447.058824
1165, 1442.857143
1165, 1336.974790
1166, 1442.857143
1166, 1483.193277
1166, 1442.016807
1166, 1446.218487
1166, 1445.378151
1166, 1444.537815
1166, 1459.663866
1166, 1442.857143
1166, 1440.336134
1166, 1450.420168
1167, 1441.176471
1167, 1446.218487
1167, 1452.100840
1167, 1445.378151
1167, 1449.579832
1167, 1443.697479
1167, 1447.058824
1167, 1454.621849
1167, 1447.899160
1167, 1445.378151
1168, 1446.218487
1168, 1445.378151
1168, 1448.739496
1168, 1444.537815
1168, 1449.579832
1168, 1448.739496
1168, 1447.899160
1168, 1452.100840
1168, 1445.378151
1168, 1494.117647
1169, 1447.899160
1169, 1372.268908
1169, 1452.100840
1169, 1447.899160
1169, 1449.579832
1169, 1453.781513
1169, 1447.058824
1169, 1447.899160
1169, 1451.260504
1169, 1446.218487
1170, 1451.260504
1170, 1444.537815
1170, 1452.100840
1170, 1447.899160
1170, 1450.420168
1170, 1454.621849
1170, 1459.663866
1170, 1350.420168
1170, 1314.285714
1170, 1268.067227
1171, 1316.806723
1171, 1452.100840
1171, 1453.781513
1171, 1444.537815
1171, 1449.579832
1171, 1454.621849
1171, 1364.705882
1171, 1315.126050
1171, 1457.983193
1171, 1447.058824
1172, 1452.941176
1172, 1452.100840
1172, 1331.932773
1172, 1324.369748
1172, 1450.420168
1172, 1450.420168
1172, 1449.579832
1172, 1442.857143
1172, 1453.781513
1172, 1452.100840
1173, 1451.260504
1173, 1455.462185
1173, 1451.260504
1173, 1457.142857
1173, 1382.352941
1173, 1452.100840
1173, 1458.823529
1173, 1453.781513
1173, 1460.504202
1173, 1455.462185
1174, 1452.941176
1174, 1456.302521
1174, 1402.521008
1174, 1498.319328
1174, 1464.705882
1174, 1458.823529
1174, 1315.126050
1174, 1453.781513
1174, 1451.260504
1174, 1455.462185
1175, 1447.899160
1175, 1457.142857
1175, 1452.941176
1175, 1452.100840
1175, 1458.823529
1175, 1457.142857
1175, 1454.621849
1175, 1455.462185
1175, 1452.941176
1175, 1456.302521
1176, 1452.100840
1176, 1453.781513
1176, 1454.621849
1176, 1459.663866
1176, 1460.504202
1176, 1455.462185
1176, 1375.630252
1176, 1462.184874
1176, 1455.462185
1176, 1461.344538
1177, 1457.983193
1177, 1452.941176
1177, 1458.823529
1177, 1457.142857
1177, 1455.462185
1177, 1452.941176
1177, 1456.302521
1177, 1455.462185
1177, 1455.462185
1177, 1460.504202
1178, 1457.142857
1178, 1456.302521
1178, 1459.663866
1178, 1454.621849
1178, 1459.663866
1178, 1454.621849
1178, 1458.823529
1178, 1426.890756
1178, 1455.462185
1178, 1501.680672
1179, 1453.781513
1179, 1454.621849
1179, 1464.705882
1179, 1461.344538
1179, 1458.823529
1179, 1453.781513
1179, 1445.378151
1179, 1357.142857
1179, 1453.781513
1179, 1448.739496
1180, 1458.823529
1180, 1456.302521
1180, 1461.344538
1180, 1461.344538
1180, 1452.941176
1180, 1463.025210
1180, 1472.268908
1180, 1475.630252
1180, 1456.302521
1180, 1458.823529
1181, 1468.907563
1181, 1458.823529
1181, 1463.865546
1181, 1458.823529
1181, 1460.504202
1181, 1463.865546
1181, 1463.025210
1181, 1473.949580
1181, 1472.268908
1181, 1454.621849
1182, 1468.907563
1182, 1466.386555
1182, 1464.705882
1182, 1459.663866
1182, 1461.344538
1182, 1463.025210
1182, 1462.184874
1182, 1461.344538
1182, 1459.663866
1182, 1459.663866
1183, 1468.067227
1183, 1454.621849
1183, 1460.504202
1183, 1459.663866
1183, 1459.663866
1183, 1465.546218
1183, 1458.823529
1183, 1453.781513
1183, 1462.184874
1183, 1463.865546
1184, 1466.386555
1184, 1465.546218
1184, 1463.865546
1184, 1457.983193
1184, 1467.226891
1184, 1473.949580
1184, 1456.302521
1184, 1461.344538
1184, 1466.386555
1184, 1460.504202
1185, 1463.025210
1185, 1465.546218
1185, 1464.705882
1185, 1469.747899
1185, 1460.504202
1185, 1468.907563
1185, 1462.184874
1185, 1463.865546
1185, 1468.067227
1185, 1463.025210
1186, 1469.747899
1186, 1465.546218
1186, 1460.504202
1186, 1329.411765
1186, 1284.873950
1186, 1463.025210
1186, 1467.226891
1186, 1471.428571
1186, 1467.226891
1186, 1462.184874
1187, 1466.386555
1187, 1464.705882
1187, 1463.865546
1187, 1468.907563
1187, 1458.823529
1187, 1464.705882
1187, 1469.747899
1187, 1467.226891
1187, 1468.067227
